{'task': u'line', 'participant': u'1995', 'dateStr': u'09_24_1125', 'notation': u'dot', 'response_buttons': u'DC', 'range_in_instr': True, 'interactive_setting': True, 'autopilot': False, 'exp_id': u'SNARC'}
1995 SNARC dot DC up 25 num_decimal 1.20091403462
1995 SNARC dot DC down 10 lctrl 0.527938809585
1995 SNARC dot DC down 20 num_decimal 0.448428156522
1995 SNARC dot DC up 10 lctrl 1.66095572927
1995 SNARC dot DC up 5 num_decimal 0.775043824177
1995 SNARC dot DC up 45 num_decimal 0.502443270045
1995 SNARC dot DC up 5 num_decimal 0.488239302229
1995 SNARC dot DC down 5 lctrl 0.387584905515
1995 SNARC dot DC down 15 num_decimal 0.417751407641
1995 SNARC dot DC down 5 num_decimal 0.600571980314
1995 SNARC dot DC up 45 num_decimal 1.3609218878
1995 SNARC dot DC up 5 num_decimal 1.3935668313
1995 SNARC dot DC up 20 num_decimal 0.588732715741
1995 SNARC dot DC down 20 lctrl 0.814753480474
1995 SNARC dot DC up 45 num_decimal 0.403681825801
1995 SNARC dot DC down 40 lctrl 0.981833045722
1995 SNARC dot DC down 10 lctrl 0.752574768823
1995 SNARC dot DC down 30 lctrl 0.523837237584
1995 SNARC dot DC down 30 lctrl 0.537876722564
1995 SNARC dot DC down 15 lctrl 0.380143282048
1995 SNARC dot DC down 5 lctrl 0.360255207369
1995 SNARC dot DC up 30 num_decimal 0.481961307338
1995 SNARC dot DC up 25 num_decimal 0.475609820115
1995 SNARC dot DC down 5 lctrl 0.576282064967
1995 SNARC dot DC down 45 lctrl 0.345447552548
1995 SNARC dot DC down 20 lctrl 0.419525722491
1995 SNARC dot DC down 35 lctrl 0.354060153823
1995 SNARC dot DC down 5 lctrl 0.346336809754
1995 SNARC dot DC up 30 num_decimal 0.40137661635
1995 SNARC dot DC down 15 num_decimal 0.480005011477
1995 SNARC dot DC up 15 num_decimal 0.861248228747
1995 SNARC dot DC down 5 lctrl 0.769951155597
1995 SNARC dot DC down 45 num_decimal 0.474441642015
1995 SNARC dot DC up 30 num_decimal 0.923929137994
1995 SNARC dot DC down 20 lctrl 0.460606185744
1995 SNARC dot DC up 25 num_decimal 0.486680914847
1995 SNARC dot DC up 15 num_decimal 0.352567909538
1995 SNARC dot DC up 20 num_decimal 0.447402063595
1995 SNARC dot DC down 10 lctrl 0.373703953992
1995 SNARC dot DC down 40 lctrl 0.33202645304
1995 SNARC dot DC down 45 lctrl 0.356096941284
1995 SNARC dot DC up 35 num_decimal 0.506765669003
1995 SNARC dot DC down 5 lctrl 0.359587127083
1995 SNARC dot DC up 20 num_decimal 0.94785089176
1995 SNARC dot DC up 10 num_decimal 0.545044324625
1995 SNARC dot DC up 35 num_decimal 0.594629250438
1995 SNARC dot DC up 25 num_decimal 0.349096271804
1995 SNARC dot DC down 40 lctrl 0.543083829202
1995 SNARC dot DC down 20 lctrl 0.362246499578
