{'delay': u'400', 'dateStr': u'11_05_1629', 'task': u'line', 'participant': u'7', 'interactive_setting': True, 'notation': u'arabic', 'response_buttons': u'CD', 'autopilot': False, 'exp_id': u'SNARC', 'range_in_instr': True}
7 SNARC line arabic CD 400 down 5 delete 1.06231449748
7 SNARC line arabic CD 400 down 7 delete 0.526228188089
7 SNARC line arabic CD 400 up 1 lctrl 0.49879770046
7 SNARC line arabic CD 400 up 8 lctrl 0.486825099801
7 SNARC line arabic CD 400 down 3 delete 0.434343876217
7 SNARC line arabic CD 400 down 2 delete 0.576628878776
7 SNARC line arabic CD 400 down 4 delete 0.480899168172
7 SNARC line arabic CD 400 up 1 lctrl 0.514405371799
7 SNARC line arabic CD 400 down 6 delete 0.569022772474
7 SNARC line arabic CD 400 up 3 delete 0.928178044621
7 SNARC line arabic CD 400 up 9 lctrl 0.931141535381
7 SNARC line arabic CD 400 down 3 delete 0.630834722397
7 SNARC line arabic CD 400 down 9 delete 0.616366532152
7 SNARC line arabic CD 400 up 4 lctrl 0.622493692783
7 SNARC line arabic CD 400 down 7 delete 0.768929262231
7 SNARC line arabic CD 400 down 5 delete 1.01724305069
7 SNARC line arabic CD 400 up 2 lctrl 1.20346736818
7 SNARC line arabic CD 400 down 1 delete 0.570554562631
7 SNARC line arabic CD 400 up 7 lctrl 3.24804676632
7 SNARC line arabic CD 400 up 7 lctrl 0.489856483476
7 SNARC line arabic CD 400 down 9 delete 0.537264636435
7 SNARC line arabic CD 400 up 4 lctrl 0.518912201512
7 SNARC line arabic CD 400 up 1 lctrl 0.34635045833
7 SNARC line arabic CD 400 down 6 delete 0.484158728037
7 SNARC line arabic CD 400 down 9 delete 0.562581344637
7 SNARC line arabic CD 400 up 7 lctrl 0.508992486634
7 SNARC line arabic CD 400 down 5 delete 0.462370351654
7 SNARC line arabic CD 400 up 6 lctrl 0.730894881119
7 SNARC line arabic CD 400 up 7 lctrl 0.469821074171
7 SNARC line arabic CD 400 up 8 lctrl 0.395834944624
7 SNARC line arabic CD 400 down 6 delete 0.487417937938
7 SNARC line arabic CD 400 up 8 lctrl 1.04828061192
7 SNARC line arabic CD 400 up 6 lctrl 0.430924733004
7 SNARC line arabic CD 400 up 4 lctrl 0.366968556831
7 SNARC line arabic CD 400 down 2 delete 0.430523324891
7 SNARC line arabic CD 400 down 4 delete 0.641181742685
7 SNARC line arabic CD 400 up 3 lctrl 1.08226276588
7 SNARC line arabic CD 400 up 2 lctrl 0.576978842258
7 SNARC line arabic CD 400 up 6 lctrl 0.413437407806
7 SNARC line arabic CD 400 up 5 lctrl 0.671362593313
7 SNARC line arabic CD 400 up 1 lctrl 0.495095086828
7 SNARC line arabic CD 400 up 3 lctrl 0.505847714791
7 SNARC line arabic CD 400 up 9 lctrl 0.316523420781
7 SNARC line arabic CD 400 down 3 delete 0.350321143989
7 SNARC line arabic CD 400 up 1 lctrl 0.400307477915
7 SNARC line arabic CD 400 down 1 delete 0.498556575621
7 SNARC line arabic CD 400 down 2 delete 0.532026383047
7 SNARC line arabic CD 400 down 6 delete 0.374843435088
7 SNARC line arabic CD 400 down 7 delete 0.475133869781
7 SNARC line arabic CD 400 down 4 delete 0.362907930557
7 SNARC line arabic CD 400 up 3 lctrl 0.531054884423
7 SNARC line arabic CD 400 up 4 lctrl 0.351329038815
7 SNARC line arabic CD 400 up 1 lctrl 0.470302623921
7 SNARC line arabic CD 400 up 4 lctrl 0.425949652154
7 SNARC line arabic CD 400 up 4 lctrl 0.416939142401
7 SNARC line arabic CD 400 up 3 lctrl 0.344122590808
7 SNARC line arabic CD 400 up 3 lctrl 0.335131329046
7 SNARC line arabic CD 400 down 8 delete 0.408430830243
7 SNARC line arabic CD 400 up 8 lctrl 0.334040842838
7 SNARC line arabic CD 400 up 9 lctrl 0.46020967712
7 SNARC line arabic CD 400 up 9 lctrl 0.472398205247
7 SNARC line arabic CD 400 down 1 delete 0.464282552116
7 SNARC line arabic CD 400 up 2 lctrl 0.352090909314
7 SNARC line arabic CD 400 up 4 lctrl 0.29714489293
7 SNARC line arabic CD 400 down 5 delete 0.382362750447
7 SNARC line arabic CD 400 down 8 delete 0.469250283733
