{'delay': u'400', 'dateStr': u'11_05_1418', 'task': u'line', 'participant': u'3', 'interactive_setting': True, 'notation': u'arabic', 'response_buttons': u'CD', 'autopilot': False, 'exp_id': u'SNARC', 'range_in_instr': True}
3 SNARC line arabic CD 400 up 3 lctrl 1.03686594963
3 SNARC line arabic CD 400 down 6 num_separator 0.43279004097
3 SNARC line arabic CD 400 up 5 lctrl 0.445234060287
3 SNARC line arabic CD 400 up 6 lctrl 0.282606124878
3 SNARC line arabic CD 400 down 9 num_separator 0.278588056564
3 SNARC line arabic CD 400 down 3 num_separator 0.342622995377
3 SNARC line arabic CD 400 down 4 num_separator 0.378226041794
3 SNARC line arabic CD 400 up 6 lctrl 0.22723698616
3 SNARC line arabic CD 400 down 7 lctrl 0.494444847107
3 SNARC line arabic CD 400 up 9 lctrl 0.44011592865
3 SNARC line arabic CD 400 up 7 lctrl 0.797425985336
3 SNARC line arabic CD 400 up 5 lctrl 0.443252086639
3 SNARC line arabic CD 400 up 7 lctrl 0.345463991165
3 SNARC line arabic CD 400 up 9 lctrl 0.249454021454
3 SNARC line arabic CD 400 up 8 lctrl 0.290786027908
3 SNARC line arabic CD 400 down 7 num_separator 0.245687007904
3 SNARC line arabic CD 400 down 3 num_separator 0.266295909882
3 SNARC line arabic CD 400 up 9 lctrl 0.385208845139
3 SNARC line arabic CD 400 down 3 num_separator 0.302933931351
3 SNARC line arabic CD 400 down 9 num_separator 0.350347042084
3 SNARC line arabic CD 400 down 5 num_separator 0.347600221634
3 SNARC line arabic CD 400 down 9 num_separator 0.306608915329
3 SNARC line arabic CD 400 down 9 num_separator 0.298783063889
3 SNARC line arabic CD 400 up 4 lctrl 0.368146181107
3 SNARC line arabic CD 400 up 7 lctrl 0.29372215271
3 SNARC line arabic CD 400 down 6 num_separator 0.340972900391
3 SNARC line arabic CD 400 down 8 lctrl 0.36013007164
3 SNARC line arabic CD 400 up 4 lctrl 0.51571893692
3 SNARC line arabic CD 400 up 1 lctrl 0.4065117836
3 SNARC line arabic CD 400 down 1 num_separator 0.353868961334
3 SNARC line arabic CD 400 up 7 lctrl 0.5645840168
3 SNARC line arabic CD 400 down 1 num_separator 0.235282897949
3 SNARC line arabic CD 400 down 6 num_separator 0.33272600174
3 SNARC line arabic CD 400 up 3 lctrl 0.521628141403
3 SNARC line arabic CD 400 up 1 lctrl 0.374017953873
3 SNARC line arabic CD 400 up 3 lctrl 0.452986955643
3 SNARC line arabic CD 400 down 8 num_separator 0.37203502655
3 SNARC line arabic CD 400 down 9 num_separator 0.374475955963
3 SNARC line arabic CD 400 down 2 lctrl 0.261749982834
3 SNARC line arabic CD 400 up 5 lctrl 0.325855970383
3 SNARC line arabic CD 400 down 4 num_separator 0.723035812378
3 SNARC line arabic CD 400 down 2 num_separator 0.298939943314
3 SNARC line arabic CD 400 down 2 num_separator 0.252848863602
3 SNARC line arabic CD 400 up 8 lctrl 0.355193138123
3 SNARC line arabic CD 400 up 9 lctrl 0.335777044296
3 SNARC line arabic CD 400 down 8 num_separator 0.316593885422
3 SNARC line arabic CD 400 down 3 num_separator 0.471020936966
3 SNARC line arabic CD 400 up 2 lctrl 0.411699056625
3 SNARC line arabic CD 400 down 9 num_separator 0.435724020004
3 SNARC line arabic CD 400 down 5 num_separator 0.371361017227
3 SNARC line arabic CD 400 up 8 lctrl 0.356252908707
3 SNARC line arabic CD 400 up 3 lctrl 0.298518896103
3 SNARC line arabic CD 400 down 1 num_separator 0.542500019073
3 SNARC line arabic CD 400 down 6 num_separator 0.438264846802
3 SNARC line arabic CD 400 down 9 lctrl 0.267647981644
3 SNARC line arabic CD 400 down 2 num_separator 0.331750154495
3 SNARC line arabic CD 400 down 3 num_separator 0.307279109955
3 SNARC line arabic CD 400 down 5 num_separator 0.261369943619
3 SNARC line arabic CD 400 down 2 num_separator 0.265283107758
3 SNARC line arabic CD 400 up 9 lctrl 0.351092100143
3 SNARC line arabic CD 400 down 1 lctrl 0.331604003906
3 SNARC line arabic CD 400 up 9 lctrl 0.443979024887
3 SNARC line arabic CD 400 up 9 lctrl 0.26465010643
3 SNARC line arabic CD 400 up 7 lctrl 0.235313177109
3 SNARC line arabic CD 400 up 8 lctrl 0.25602388382
3 SNARC line arabic CD 400 down 6 lctrl 0.259916067123
3 SNARC line arabic CD 400 up 2 lctrl 0.340509176254
3 SNARC line arabic CD 400 up 5 lctrl 0.35501909256
3 SNARC line arabic CD 400 down 4 num_separator 0.25909781456
3 SNARC line arabic CD 400 down 2 num_separator 0.279679059982
3 SNARC line arabic CD 400 up 4 lctrl 0.803591012955
